$GPGGA,080000.00,2814.4516275,N,10338.0398485,E,1,10,5.6,2240.4505,M,10.306,M,,*69
$GPGGA,080001.00,2814.4514408,N,10338.0396449,E,1,12,8.2,2240.8519,M,10.306,M,,*62
$GPGGA,080002.00,2814.4518121,N,10338.0396940,E,1,16,6.3,2240.7338,M,10.306,M,,*66
$GPGGA,080003.00,2812.6501532,N,10339.1645140,E,1,10,3.0,2258.2806,M,10.306,M,,*64
$GPGGA,080004.00,2812.6502466,N,10339.1644641,E,1,8,9.6,2258.2502,M,10.306,M,,*5B
$GPGGA,080005.00,2812.6501951,N,10339.1645838,E,1,12,1.8,2257.7663,M,10.306,M,,*62
$GPGGA,080006.00,2812.8920171,N,10338.8014723,E,1,15,7.4,1873.7536,M,10.306,M,,*64
$GPGGA,080007.00,2812.8920306,N,10338.8015141,E,1,13,9.8,1873.7927,M,10.306,M,,*6C
$GPGGA,080008.00,2812.8918077,N,10338.8015575,E,1,13,8.5,1874.1604,M,10.306,M,,*6D
$GPGGA,080009.00,2813.4506053,N,10337.2426531,E,1,15,5.9,2335.4488,M,10.306,M,,*6C
$GPGGA,080010.00,2813.4501271,N,10337.2428221,E,1,13,2.6,2336.5316,M,10.306,M,,*65
$GPGGA,080011.00,2813.4504004,N,10337.2428824,E,1,8,7.1,2335.2456,M,10.306,M,,*51
$GPGGA,080012.00,2814.0539551,N,10339.5457822,E,1,15,1.1,1518.2764,M,10.306,M,,*6F
$GPGGA,080013.00,2814.0538173,N,10339.5458385,E,1,8,2.5,1518.3812,M,10.306,M,,*56
$GPGGA,080014.00,2814.0537654,N,10339.5454088,E,1,12,8.8,1518.0149,M,10.306,M,,*66
$GPGGA,080015.00,2812.6597787,N,10338.6445012,E,1,9,4.5,1388.5589,M,10.306,M,,*5A
$GPGGA,080016.00,2812.6598038,N,10338.6444413,E,1,9,6.6,1389.2780,M,10.306,M,,*5D
$GPGGA,080017.00,2812.6601123,N,10338.6445262,E,1,13,2.1,1388.6323,M,10.306,M,,*65
$GPGGA,080018.00,2814.7052777,N,10338.0065527,E,1,12,4.2,935.8646,M,10.306,M,,*5D
