$GPGGA,080000.00,2833.5308615,N,10416.7992424,E,1,14,9.6,641.6584,M,10.306,M,,*55
$GPGGA,080001.00,2833.5306937,N,10416.7991663,E,1,8,1.7,641.2772,M,10.306,M,,*6C
$GPGGA,080002.00,2833.5307533,N,10416.7994433,E,1,13,5.8,641.8061,M,10.306,M,,*5A
$GPGGA,080003.00,2728.9422665,N,10335.1667652,E,1,8,4.7,883.0277,M,10.306,M,,*6D
$GPGGA,080004.00,2728.9421495,N,10335.1660497,E,1,10,5.7,882.3856,M,10.306,M,,*5B
$GPGGA,080005.00,2728.9415617,N,10335.1665408,E,1,13,3.8,882.5048,M,10.306,M,,*5D
$GPGGA,080006.00,2725.0941207,N,10427.8648690,E,1,14,0.9,619.0830,M,10.306,M,,*59
$GPGGA,080007.00,2725.0940461,N,10427.8651061,E,1,16,5.2,618.9510,M,10.306,M,,*54
$GPGGA,080008.00,2725.0936567,N,10427.8651592,E,1,8,8.1,619.3210,M,10.306,M,,*69
$GPGGA,080009.00,2738.4075973,N,10310.1583951,E,1,15,8.4,1802.7779,M,10.306,M,,*60
$GPGGA,080010.00,2738.4076951,N,10310.1585600,E,1,14,8.9,1802.7211,M,10.306,M,,*61
$GPGGA,080011.00,2738.4076351,N,10310.1584537,E,1,8,0.8,1802.7248,M,10.306,M,,*54
$GPGGA,080012.00,2817.8514897,N,10327.7743549,E,1,10,4.4,1807.6229,M,10.306,M,,*69
$GPGGA,080013.00,2817.8506019,N,10327.7746893,E,1,8,9.1,1807.2500,M,10.306,M,,*53
$GPGGA,080014.00,2817.8514151,N,10327.7744940,E,1,10,6.5,1807.4467,M,10.306,M,,*63
$GPGGA,080015.00,2744.6499032,N,10500.0330673,E,1,13,4.1,1403.2219,M,10.306,M,,*6D
$GPGGA,080016.00,2744.6501266,N,10500.0330885,E,1,12,3.1,1403.2164,M,10.306,M,,*65
$GPGGA,080017.00,2744.6499096,N,10500.0336843,E,1,16,2.6,1403.1745,M,10.306,M,,*61
